ourgaiaids_oid,pop_id,TIC,gaiadr3_source_id,epic_id,per,group,age_Myr,disco_paper,author,year,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
69,68,461643692,6204205642057395456,,0.4115,UCL/LCC,16.0,Stauffer_2021,Stauffer,2021,1636148068921376768,Gaia DR3 6204205642057395456,6204205642057395456,1065799156,2016.0,224.5963435400273,0.045078184,-33.73758505045732,0.03495135,5.63078099651823,0.05003136,112.54504,26.299803,-19.124200031744483,0.05417806,-18.053934534270688,0.0456921,0.034754906,-0.016354673,-0.25155187,0.030783487,-0.20683815,0.035778925,-0.017525913,-0.278445,0.26370302,-0.22996461,175,0,175,0,1.0045286,212.3252,0.12785125,1.3713932,31,false,1.2279052,,,,,,,,20,13,0.08038025,25,9,0,0.060360342,99.04284,0,0,1.0529745,0.17468722,0.24005271,0.26082233,0.79529655,-75.408806,-2.4226763,-17.24282,-29.302332,false,219,8754.945643037383,24.891508,351.72418,15.831734,23,1163.3336436006668,14.451519,80.499054,17.674282,22,12102.157409906658,102.4625,118.11304,14.540738,1.5151997,0,0,0,1,0,3.133544,1.8425484,1.2909956,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,331.1034213475908,22.097912094745585,231.9518793976982,-16.09984581177239,false,false,0,false,false,false,true,false,false,true,false,1.0432625E-13,7.269352E-13,0.9997719,,,,,,,,,,,,,,,,,,,,,,
70,69,272398365,6207552413714047488,,0.4841,UCL/LCC,16.0,Rebull_2022,Rebull,2022,1636148068921376768,Gaia DR3 6207552413714047488,6207552413714047488,941187325,2016.0,229.76277710745626,0.059846785,-32.24828442396047,0.040366054,6.3198369418208085,0.06832341,92.49885,25.27447,-13.552025246690098,0.05647922,-21.334042830710295,0.049378898,-0.052568328,-0.61334467,0.14141098,-0.26203057,-0.03952564,-0.13680962,0.34384584,-0.24711908,0.252902,-0.18824805,182,0,181,1,6.0208035,343.40555,0.26904675,8.045263,31,false,1.2359446,,,,,,,,21,13,0.08767968,27,8,0,0.024417294,92.56753,0,0,1.33542,0.29206613,0.23069786,0.30329254,0.71051204,-131.49576,11.857662,-4.312126,-31.53858,false,217,13474.231458235494,26.548178,507.53885,15.363606,25,1888.737626404299,22.41039,84.27955,17.148113,24,18181.82129005198,89.73026,202.62753,14.098802,1.4895513,0,0,0,0,0,3.0493116,1.7845068,1.2648048,-27.70197,7.610652,2,8,1,7,3.7332833,,,798.8834,,3500.0,4.5,0.5,101,,,,13.521233,0.050847713,10,,VARIABLE,335.8896827839809,21.01363715939311,235.8239352968465,-13.458754514175713,false,false,0,false,false,false,true,false,false,true,false,1.0765377E-13,6.9209124E-13,0.99944246,,,,,,,,,,,,,,,,,,,,,,
71,70,440686535,64933037865353600,211013604,0.4627,Pleiades,125.0,Rebull_2016,Rebull,2016,1636148068921376768,Gaia DR3 64933037865353600,64933037865353600,608191222,2016.0,57.11090286985593,0.038558014,23.191425826364775,0.028654495,11.078582774362635,0.041317984,268.12982,50.211685,27.711302768709686,0.050147973,-41.87238947446693,0.03584161,0.07462458,0.079871394,-0.1694867,-0.0028158964,-0.19549505,-0.033340514,0.10056805,0.1016488,0.043679878,0.07054143,263,0,262,1,1.8289713,397.6251,0.1980332,4.6478257,31,false,1.2093453,,,,,,,,30,16,0.06998519,33,11,0,0.036245406,177.89345,0,0,1.0804164,0.186212,0.30682638,0.23472048,0.6357448,-61.113667,-3.9954875,-34.840946,33.143147,false,276,10623.560494003654,17.789072,597.19586,15.621692,32,1146.6914598924222,22.613308,50.708702,17.689926,33,15406.54499007585,57.707447,266.9767,14.278632,1.5581628,0,1,0,0,0,3.411294,2.0682344,1.3430595,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,167.52035471207162,-23.979136475137913,60.00842719235947,3.11135887923456,false,false,0,true,false,false,false,false,false,true,false,1.0209862E-13,5.0997786E-13,0.9999925,,,,,,,,,,,,,,,,,,,,,,
72,71,440690770,64933621980897536,211016654,0.2671,Pleiades,125.0,Rebull_2016,Rebull,2016,1636148068921376768,Gaia DR3 64933621980897536,64933621980897536,1139369154,2016.0,57.17084540801888,0.046008814,23.23797186912308,0.03208088,8.51124405941673,0.048778493,174.48764,56.10818,20.667921284111728,0.058819935,-52.16286906978018,0.04018579,0.05501006,0.16406941,-0.19557534,-0.048777774,-0.20146239,-0.040297307,0.1882375,0.019724002,0.0030084231,0.12610543,267,0,266,1,2.6366272,360.34256,0.17658791,2.6358323,31,false,1.2297066,,,,,,,,30,17,0.08255144,35,11,0,0.028946033,179.43388,0,0,1.1162689,0.28035066,0.3649102,0.24666575,0.5030138,-40.19655,-4.703778,-32.007942,32.378574,false,292,6998.844236856226,7.9442964,880.9898,16.0748,33,927.0345317787394,13.405935,69.151054,17.920803,29,9682.085567267943,40.94964,236.43886,14.782973,1.5158389,0,0,0,0,0,3.1378298,1.8460026,1.2918272,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,167.52993131877844,-23.907549099994572,60.072370198846485,3.144897305722001,false,false,0,true,false,false,false,false,true,true,false,1.05447355E-13,5.267237E-13,0.9996609,3273.4382,3270.1746,3276.7644,4.7728,4.7681,4.777,0.122,0.1138,0.1298,116.0788,115.5497,116.5334,1.1218,1.1093,1.1341,0.6917,0.6839,0.6994,0.4803,0.4752,0.4853,MARCS
73,72,67768181,65232757863112192,211047687,0.3049,Pleiades,125.0,Rebull_2016,Rebull,2016,1636148068921376768,Gaia DR3 65232757863112192,65232757863112192,1056781034,2016.0,55.91274812352996,0.07205669,23.73464542725762,0.050685033,7.388158879058593,0.07691624,96.0546,49.587456,20.467241710492118,0.09745511,-45.16644419655399,0.06779065,0.027500398,-0.18970051,0.065167405,-0.00979908,-0.020700017,-0.046305485,0.38070294,-0.08735959,-0.01815152,-0.07609513,198,0,195,3,2.80264,277.05557,0.3102789,4.706571,31,false,1.2273606,,,,,,,,23,14,0.13531359,25,7,0,0.013042789,145.33519,0,0,1.1453283,0.11832038,0.3881604,0.09386494,0.59290403,170.40822,-0.8903917,-26.550837,28.790262,false,211,5258.201859863056,6.645758,791.21173,16.385273,23,684.3221311008857,12.399242,55.19064,18.250391,21,7336.5356286826955,21.066172,348.26144,15.0841675,1.5253993,0,1,0,1,0,3.1662235,1.865118,1.3011055,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,166.22894625435396,-24.3174523943263,59.05390823631154,3.882953456239524,false,false,0,false,false,false,false,false,true,true,false,1.0313054E-13,5.163987E-13,0.99989027,3352.282,3350.7715,3354.3806,4.7924,4.7756,4.8039,0.1964,0.187,0.2064,132.584,130.8551,134.9339,1.5238,1.5073,1.5403,0.9409,0.9306,0.9511,0.6471,0.6408,0.6535,MARCS
74,73,14334105,65910602485240576,211057712,0.2775,Pleiades,125.0,Rebull_2016,Rebull,2016,1636148068921376768,Gaia DR3 65910602485240576,65910602485240576,1693927873,2016.0,60.93270298620657,3.706244,23.89626883989614,2.208869,,,,,,,,,0.2896513,,,,,,,,,,446,0,412,34,467.68945,690676.3,25.061338,20788.695,3,false,,,,,,,,,48,15,6.6687536,60,21,2,0.66725117,164.93286,35,5,,0.5534082,0.7116726,0.43092617,0.3680016,-1.4138795,-2.9888463,0.40665495,6.6733203,true,471,3907.5472755357314,43.65865,89.50225,16.707605,50,635.1642798423483,8.929431,71.13155,18.331327,49,7261.185025112553,12.903834,562.7153,15.095377,2.0207944,0,50,0,49,0,3.2359505,1.6237221,1.6122284,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,169.71814877523983,-21.03797060189296,63.58725543123477,3.082934065495546,false,false,0,true,false,false,false,false,false,false,false,0.0,0.0,0.9935719,,,,,,,,,,,,,,,,,,,,,,
75,74,353927317,68183331674900864,211070495,0.606,Pleiades,125.0,Rebull_2016,Rebull,2016,1636148068921376768,Gaia DR3 68183331674900864,68183331674900864,1002084636,2016.0,55.10681451622317,0.07934809,24.09987966023466,0.051881548,7.743583699122783,0.08009221,96.683365,51.75413,21.32276568267739,0.10642422,-47.15749935643863,0.0686537,-0.028295504,-0.14066854,-0.38151625,0.11224601,-0.13205257,0.11242291,0.19545437,0.30366316,-0.061640747,0.049623746,231,0,229,2,0.7125067,257.4476,0.22320785,1.516047,31,false,1.2359717,,,,,,,,26,15,0.1523608,31,11,0,0.017590454,135.58641,0,0,1.0323466,0.12691051,0.3189022,0.24476686,0.65671444,-98.96417,-3.1791115,-39.78375,31.362429,false,272,3392.194788769249,5.0695167,669.13574,16.861164,28,472.9545840409486,15.319249,30.873222,18.651493,28,4619.786682385659,21.484472,215.0291,15.586341,1.5013115,0,0,0,0,0,3.0651522,1.790329,1.2748232,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,165.35702167963785,-24.531693944140034,58.417030216804505,4.405131134742094,false,false,0,true,false,false,false,false,true,true,false,1.13637784E-13,5.731287E-13,0.99885,3243.465,3240.4697,3250.7202,4.9285,4.9243,4.9311,0.0167,0.0096,0.0237,131.9655,130.7827,133.4747,0.9597,0.9374,0.9948,0.5942,0.5802,0.6164,0.4049,0.3961,0.4192,MARCS
76,75,165184400,5046815924054174848,,0.66321,TucanaâHorologium,40.0,Popinchalk_2023,Popinchalk,2023,1636148068921376768,Gaia DR3 5046815924054174848,5046815924054174848,819365479,2016.0,47.706399667060566,0.010457781,-36.279832749391744,0.013047085,23.109587076170516,0.016404394,1408.7438,96.30565,93.95803354608984,0.013673873,-21.134479024713116,0.017847424,-0.28394476,0.140385,0.12001102,-0.16206558,-0.19294626,-0.1894942,0.28731525,0.29948282,-0.28064978,-0.40019378,521,0,518,3,7.5312343,865.603,0.09437437,6.54111,31,false,1.2374047,,,,,,,,60,30,0.027386436,61,20,0,0.0063315975,53.891174,0,0,1.2434089,0.15624754,0.32338652,0.08167634,0.19751044,-106.21998,61.155212,-3.741425,39.21569,false,529,61594.48822353316,41.375957,1488.654,13.713512,55,8867.042053789048,32.5479,272.43054,15.469095,57,83033.70096277469,120.489265,689.13776,12.4497595,1.4920287,0,7,0,1,0,3.0193357,1.7555828,1.2637529,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,238.96254042325816,-59.161838037791014,29.883038431455617,-51.26949437858692,false,false,0,true,true,false,false,false,false,true,false,1.2558453E-13,6.272884E-13,0.9976672,,,,,,,,,,,,,,,,,,,,,,
77,76,465268712,5239392538122310400,,0.31898,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,1636148068921376768,Gaia DR3 5239392538122310400,5239392538122310400,1111869470,2016.0,162.83359045155973,0.02554732,-65.94117125197911,0.027153462,6.982555626728238,0.029335571,238.02351,23.337889,-19.851160343469726,0.033766534,12.271450446370524,0.0367337,0.0069383257,-0.06828059,-0.17490014,0.053475723,0.086356185,0.035614476,-0.30647907,0.14180933,-0.11272996,0.13898039,354,0,353,1,2.2306578,466.0735,0.15247609,3.398289,31,false,1.2279006,,,,,,,,41,25,0.053134765,47,17,0,0.01610797,16.588179,0,0,1.0847491,0.25841716,0.050480075,0.009279889,0.17978637,-73.45819,-65.08189,9.57054,26.445518,false,388,10890.535843443098,12.295081,885.7637,15.594744,43,1431.3180902895074,9.811582,145.88046,17.449202,43,15136.797559860976,39.721165,381.0764,14.297811,1.5213315,0,2,0,0,0,3.151391,1.8544579,1.2969332,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,291.0982480433361,-5.868017298002478,212.98685395884436,-62.33041025080701,false,false,0,true,false,false,false,false,true,true,false,1.0405995E-13,5.9050096E-13,0.99979824,3329.587,3327.2937,3331.8928,4.5163,4.5125,4.5201,0.138,0.1335,0.1425,140.4131,139.8951,140.8656,1.2754,1.268,1.2828,0.7885,0.7838,0.7931,0.549,0.546,0.5521,MARCS
78,77,370829038,5247506723457135104,,0.35479,IC 2602,40.0,Popinchalk_2024,Popinchalk,2024,1636148068921376768,Gaia DR3 5247506723457135104,5247506723457135104,1583961851,2016.0,144.92938473672734,0.017389782,-66.23224998638558,0.017516064,7.273270211058286,0.01861264,390.77048,21.77167,-15.997058866779717,0.023158923,14.76819870464573,0.020164356,0.063154235,0.08515746,-0.06942489,0.09544471,0.22960205,0.14882192,-0.2885588,0.17946683,-0.046491686,0.041241597,321,0,319,2,2.3537858,370.79526,0.054668248,0.9290121,31,false,1.2641771,,,,,,,,37,26,0.03231226,42,17,0,0.0188875,173.94087,0,0,1.0942875,0.058449887,0.0923161,0.08357526,0.0763571,-123.751076,-20.380196,53.116077,33.49133,false,330,24670.457097852606,55.330105,445.87766,14.7069235,42,4469.731213044397,40.2384,111.08124,16.21284,41,31710.437403561995,233.12497,136.02335,13.49489,1.4665382,0,42,0,0,0,2.717949,1.5059156,1.2120333,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,285.235190086603,-10.193516194220761,204.6793980253471,-68.71443719809986,false,false,0,true,true,false,false,false,true,true,false,1.1961469E-13,6.078041E-13,0.9982583,3458.2642,3456.9336,3459.6067,4.4038,4.4015,4.4068,-0.1547,-0.162,-0.1457,136.4013,136.0846,136.7525,0.9313,0.9255,0.9368,0.6017,0.5979,0.6053,0.3888,0.3864,0.391,MARCS
79,78,342456426,5319023224634030464,,0.39463,CIC 2602,40.0,Popinchalk_2024,Popinchalk,2024,1636148068921376768,Gaia DR3 5319023224634030464,5319023224634030464,1058755143,2016.0,124.06750527726628,0.027365167,-55.36737596350742,0.029259887,8.164297898876946,0.029610712,275.7211,17.99523,-5.370321633463563,0.03602073,17.17521278349594,0.039344713,0.0648499,0.05369649,-0.081333034,0.02705281,0.09024136,0.028219609,-0.17402758,0.014533919,-0.08340307,0.10020117,384,0,383,1,27.036003,1724.2515,0.3338974,43.91041,31,false,1.2479612,,,,,,,,44,28,0.055736203,47,18,0,0.0031401108,1.0703534,0,0,2.1289864,0.18176301,0.08208027,0.027153417,0.0415972,-87.40044,-59.72163,47.082054,-24.726168,false,389,30670.20867594127,39.706352,772.4257,14.470575,45,4880.497983848854,26.571333,183.67532,16.117382,47,40839.214919944825,152.05095,268.58902,13.220202,1.4906881,0,1,0,2,0,2.8971796,1.6468067,1.2503729,29.698338,3.41283,2,19,6,16,11.267054,,,852.7844,,3400.0,4.5,0.25,101,,,,12.649778,0.24569078,13,,NOT_AVAILABLE,270.2557734888954,-11.082179920885014,161.8056371558356,-70.42104097354513,false,false,0,true,true,false,false,false,false,true,false,1.3750302E-13,6.868207E-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
80,79,92740519,5321261452356605440,,0.47108,Theia 92,,Popinchalk_2024,Popinchalk,2024,1636148068921376768,Gaia DR3 5321261452356605440,5321261452356605440,1383288516,2016.0,129.032429288737,0.024398917,-52.4294022745223,0.024278881,6.07848235325055,0.026077712,233.09108,13.212658,-9.628246980415872,0.03219507,9.04827000739231,0.029045101,0.13880028,0.06942881,-0.14027052,0.01739655,0.1436536,0.04011361,-0.21884397,0.06752735,-0.09415462,0.1344954,365,0,365,0,34.304985,2174.3064,0.26876464,40.244476,31,false,1.2619487,,,,,,,,42,27,0.04595188,43,18,0,0.015183557,59.53749,0,2,2.5197349,0.18728167,0.13418712,0.090163626,0.06539519,-55.866768,-42.863266,8.59578,-30.130362,false,363,44950.89906691874,47.67448,942.8713,14.055521,40,8041.936037717131,39.34193,204.41132,15.575141,42,57887.055780200404,182.84103,316.59772,12.841442,1.4666891,0,0,0,0,0,2.7336988,1.51962,1.2140789,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,269.4727706844863,-7.010791491980302,162.7440223118058,-66.2912566016551,false,false,0,true,true,false,true,false,true,true,false,1.2558453E-13,6.272884E-13,0.9976672,3538.4172,3535.8735,3540.2942,4.1037,4.0979,4.1301,0.085,0.0816,0.0892,157.0634,153.4601,157.9595,0.9831,0.9794,0.9869,0.6329,0.6305,0.6354,0.417,0.4155,0.4185,MARCS
81,80,353730181,144329975098261504,,0.5629166667,Taurus,2.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 144329975098261504,144329975098261504,204913377,2016.0,67.87683647271537,0.018047884,20.593849626705556,0.01088321,9.354081031003599,0.01986955,470.7747,38.493702,13.938310237050867,0.025025548,-35.881590524635726,0.018334351,0.43699852,-0.11440303,-0.006468716,-0.017081004,-0.07560838,-0.06139376,0.39959353,0.049434975,-0.10422979,0.2728848,511,0,511,0,7.1581326,740.9853,0.079253554,4.5083685,31,true,1.2608085,,,,,,,,59,18,0.03585069,61,9,0,0.007841305,9.870158,0,0,1.2325462,0.4134919,0.6748672,0.36892697,0.41811958,167.74371,-18.426638,42.421974,-29.531574,false,512,51091.393402716705,89.21719,572.6631,13.916497,58,8953.740418061801,72.020905,124.32141,15.458531,58,65595.58814346427,263.46228,248.97525,12.7057085,1.4591367,0,2,0,0,0,2.7528229,1.5420341,1.2107887,20.064222,3.3026288,2,30,3,15,21.924488,,,886.7633,,3400.0,4.5,0.25,101,,,,12.147331,0.027776431,30,,NOT_AVAILABLE,176.90589088328463,-18.497324227640547,69.35234917947251,-1.2736443142444553,false,false,0,false,false,false,false,false,true,true,false,1.160294E-13,5.7956103E-13,0.99861324,3419.2136,3417.915,3420.5242,4.2534,4.2476,4.2593,-0.1955,-0.2079,-0.1824,106.4581,106.2575,106.6798,0.8691,0.8647,0.8731,0.5573,0.5545,0.56,0.3676,0.3659,0.3693,MARCS
82,81,368129164,1450067137649786752,,0.2683333333,AB Doradus moving group,149.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 1450067137649786752,1450067137649786752,731556673,2016.0,202.94302916298565,0.82503104,29.276190837297328,0.3904169,,,,,,,,,0.22082175,,,,,,,,,,613,613,564,49,700.20197,1871733.5,6.253891,53174.11,3,false,,,,,,,,,65,18,1.8310149,106,106,0,0.12473885,173.63719,7,0,,,,,,,,,,false,708,1056480.4689868698,758.4799,1392.8918,10.627713,89,171007.68301915788,359.53876,475.63074,12.256003,88,1426514.6327011578,1321.9613,1079.0896,9.362205,1.5121173,0,17,0,0,0,2.8937988,1.6282902,1.2655087,-8.935817,1.6198101,1,48,10,16,205.82619,24.298855,0.0,922.26953,38.79894,4000.0,3.0,0.0,333,,,,8.76699,0.005490353,29,239.89601,NOT_AVAILABLE,48.8735048174301,80.86105294126621,188.31831522734404,35.72683810940574,false,false,0,true,true,true,false,false,false,false,false,1.1961469E-13,5.974694E-13,0.9982583,,,,,,,,,,,,,,,,,,,,,,
83,82,267953787,149327461604161408,,0.7275,Taurus,2.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 149327461604161408,149327461604161408,1533816866,2016.0,66.76645496462034,0.03752664,24.11209074946608,0.021709127,7.639210907445051,0.042152107,181.22963,29.916286,9.751993320371675,0.050536357,-28.28219950877925,0.039753433,0.42634466,0.13786528,-0.11904963,-0.073756374,-0.0024685466,-0.040990572,0.3305867,0.013349088,-0.28785583,0.3321489,502,0,499,3,6.075757,1296.2504,0.26612794,21.646717,31,false,1.1980598,,,,,,,,58,17,0.07459601,60,11,0,0.032392606,178.79234,0,0,1.1986783,0.40981838,0.6573475,0.4704964,0.31650355,169.6405,-17.743244,45.016712,-28.783592,false,503,20255.68782450228,47.524174,426.21863,14.921,58,1902.345489018597,26.498043,71.79192,17.140318,58,30249.898696338783,195.11221,155.03847,13.546085,1.5873193,0,1,0,1,0,3.5942326,2.2193184,1.3749142,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,173.39643912602008,-16.993602494973327,68.87730393266882,2.360439052177378,false,false,0,true,true,false,true,false,false,true,false,1.02053904E-13,5.827644E-11,0.9999969,,,,,,,,,,,,,,,,,,,,,,
84,83,59836633,154779286930692352,,0.6233333333,Beta Pic moving group,24.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 154779286930692352,154779286930692352,522790368,2016.0,71.8377849773697,0.022584153,28.147817141645962,0.010461558,16.134004125700898,0.025680285,628.2642,60.73406,25.78383097530711,0.030078674,-54.98927037856218,0.020164873,0.031847034,0.3173974,0.10311078,0.11505606,-0.07529505,-2.7659725E-4,-0.2220979,0.1713965,0.2952158,0.11582395,422,422,421,1,5.9150834,1531.2343,0.15542296,31.867737,31,true,1.2631156,,,,,,,,49,18,0.042112213,50,10,0,0.022015208,174.85675,1,0,1.2110713,,,,,,,,,false,417,164925.75307369686,314.15512,524.9819,12.644146,44,29881.12366891348,245.18832,121.870094,14.15005,45,210330.51267575877,995.30414,211.32286,11.4406395,1.4564835,0,0,0,0,0,2.7094107,1.5059042,1.2035065,21.133762,5.240851,1,24,0,12,45.061447,26.082687,0.0,887.4231,73.28281,3400.0,4.5,0.25,101,,,,10.873281,0.010148159,24,49.03059,NOT_AVAILABLE,173.24422061614416,-10.912652320879424,73.96551457578171,5.713906477613776,false,false,0,true,true,true,false,false,false,true,false,1.1961469E-13,5.974694E-13,0.9982583,,,,,,,,,,,,,,,,,,,,,,
85,84,2234692,181104928193233408,,0.2716666667,Columba,42.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 181104928193233408,181104928193233408,74084744,2016.0,79.62957272359581,0.021540238,33.14641569257099,0.015230684,18.587025503443044,0.023965755,775.56604,97.100395,38.5897777815331,0.027112152,-89.10284024294015,0.018786095,0.10778657,-0.03149635,0.003501737,0.21179122,-0.18893991,0.25017503,-0.21274616,-0.08129361,0.19580318,0.010445577,251,0,250,1,4.2176538,367.95914,0.08477308,2.8582373,31,false,1.2395422,,,,,,,,29,16,0.03773385,30,12,0,0.035318434,174.62514,0,0,1.1950183,0.055070177,0.38250613,0.090740874,0.49223483,-141.5861,-11.339228,-31.5775,41.532917,false,245,42248.494210490164,79.07929,534.2548,14.122839,29,6157.010854392043,71.330536,86.31662,15.865117,30,56681.65125227775,245.02118,231.33368,12.864289,1.4873586,0,1,0,0,0,3.0008278,1.7422781,1.2585497,9.914862,5.294422,2,7,0,7,12.981873,,,886.18353,,3400.0,4.5,0.5,101,,,,12.240233,0.03918596,10,,NOT_AVAILABLE,173.3005049073382,-2.555463507978361,81.19597595225511,10.023531666594742,false,false,0,true,true,false,false,false,false,true,false,1.7308995E-13,8.6457566E-13,0.99296397,,,,,,,,,,,,,,,,,,,,,,
86,85,332517282,2330466915715754112,,0.4029166667,AB Doradus moving group,149.0,Zhan_2019,Zhan,2019,1636148068921376768,Gaia DR3 2330466915715754112,2330466915715754112,1696736668,2016.0,350.8786212298965,0.02354991,-28.12115970396417,0.02110193,25.6358034397611,0.025389455,1009.70276,164.89394,109.16933740698684,0.026740465,-123.5802069199886,0.02397176,0.07082647,0.14031312,-0.48795238,0.022436302,-0.14932607,0.082380965,-0.2857801,-0.11266878,-0.14535528,0.2195079,284,0,284,0,1.2382287,411.94382,0.11580601,3.9403083,31,false,1.2186077,,,,,,,,32,16,0.040798824,34,17,0,0.028447906,75.0778,0,0,1.0516585,0.13416035,0.19631839,0.07910078,0.8035035,-163.49251,-37.100044,-38.586205,22.990505,false,299,24843.58503964527,39.497776,628.98694,14.699331,32,2967.4014646424594,29.173359,101.71614,16.657602,29,34963.119015451215,147.60808,236.86453,13.38887,1.5267732,0,1,0,0,0,3.268732,1.958271,1.310461,4.651479,4.3032007,2,10,1,10,9.127377,,,892.46655,,3300.0,4.5,0.25,101,,,,12.774751,0.05089652,10,,NOT_AVAILABLE,24.903396908820845,-70.5259604581792,340.0687351063163,-22.13743795880644,false,false,0,true,true,false,false,false,true,true,false,1.02316586E-13,5.1106623E-13,0.99997085,3010.824,3007.5962,3012.0193,4.9011,4.8483,4.9056,6.0E-4,-0.0754,0.0055,38.7555,38.6436,39.7258,5.0E-4,0.0,0.0099,3.0E-4,0.0,0.0059,2.0E-4,0.0,0.0044,MARCS
87,86,146539195,2962794236080240128,,0.2804166667,Beta Pic moving group,24.0,Bouma_2024,Bouma,2024,1636148068921376768,Gaia DR3 2962794236080240128,2962794236080240128,1651532388,2016.0,77.113896193288,0.03631138,-21.02904956290413,0.041964762,20.70270601496513,0.059447605,348.2513,36.580013,34.312732347090076,0.04479343,-12.678083516284069,0.05328912,-0.051920287,0.023319395,0.11063513,-0.16004524,0.05825859,-0.12556118,-0.11858053,0.15771522,-0.034861635,-0.13345419,430,18,421,9,44.002228,10381.789,0.5370565,345.70908,31,false,1.2117,,,,,,,,49,24,0.075574055,53,19,0,0.01962187,169.47786,0,0,2.8634322,,,,,,,,,false,415,111615.68481631172,95.49053,1168.8665,13.068054,49,12438.84804805595,50.734375,245.17593,15.101592,48,160818.56873140883,303.66278,529.5959,11.732055,1.5522677,0,1,0,0,0,3.3695374,2.0335379,1.3359995,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,222.02013989247172,-31.632416930491356,73.2597984935821,-43.72234045718149,false,false,0,true,true,false,false,false,false,true,false,1.02103974E-13,5.1000426E-13,0.99999195,,,,,,,,,,,,,,,,,,,,,,
